Observation id,Date,Hour,Week,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
990342,23-Jan,1,1,2/7/2020 17:55,,E:/B2_W1_Live/990342_01-23_01.MP4,614.85,59.94,Mouse 1,Bottom,Location,Left,STATE,470.553,471.808,1.255,,
990342,23-Jan,1,1,2/7/2020 17:55,,E:/B2_W1_Live/990342_01-23_01.MP4,614.85,59.94,Mouse 1,Bottom,Location,Right,STATE,471.809,472.559,0.75,,
990342,23-Jan,1,1,2/7/2020 17:55,,E:/B2_W1_Live/990342_01-23_01.MP4,614.85,59.94,Mouse 1,Top,Location,Right,STATE,472.56,524.346,51.786,,
990342,23-Jan,1,1,2/7/2020 17:55,,E:/B2_W1_Live/990342_01-23_01.MP4,614.85,59.94,Mouse 1,Shelter,Location,On,STATE,476.059,512.101,36.042,,
990342,23-Jan,1,1,2/7/2020 17:55,,E:/B2_W1_Live/990342_01-23_01.MP4,614.85,59.94,Mouse 1,Shelter,Location,In,STATE,512.102,514.098,1.996,,
990342,23-Jan,1,1,2/7/2020 17:55,,E:/B2_W1_Live/990342_01-23_01.MP4,614.85,59.94,Mouse 1,Shelter,Location,On,STATE,514.099,519.099,5,,
990342,23-Jan,1,1,2/7/2020 17:55,,E:/B2_W1_Live/990342_01-23_01.MP4,614.85,59.94,Mouse 1,Top,Location,Left,STATE,524.347,531.097,6.75,,
990342,23-Jan,1,1,2/7/2020 17:55,,E:/B2_W1_Live/990342_01-23_01.MP4,614.85,59.94,Mouse 1,Top,Location,Right,STATE,531.098,534.847,3.749,,
990342,23-Jan,1,1,2/7/2020 17:55,,E:/B2_W1_Live/990342_01-23_01.MP4,614.85,59.94,Mouse 1,Shelter,Location,In,STATE,531.601,534.599,2.998,,
990342,23-Jan,1,1,2/7/2020 17:55,,E:/B2_W1_Live/990342_01-23_01.MP4,614.85,59.94,Mouse 1,Top,Location,Left,STATE,534.848,539.348,4.5,,
990342,23-Jan,1,1,2/7/2020 17:55,,E:/B2_W1_Live/990342_01-23_01.MP4,614.85,59.94,Mouse 1,Bottom,Location,Left,STATE,539.349,567.153,27.804,,
990342,23-Jan,1,1,2/7/2020 17:55,,E:/B2_W1_Live/990342_01-23_01.MP4,614.85,59.94,Mouse 1,Bottom,Location,Right,STATE,567.154,580.166,13.012,,
990342,23-Jan,1,1,2/7/2020 17:55,,E:/B2_W1_Live/990342_01-23_01.MP4,614.85,59.94,Mouse 1,Bottom,Location,Left,STATE,580.167,601.188,21.021,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Bottom,Location,Right,STATE,10.099,202.784,192.685,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Food Hopper,Location,,STATE,10.099,202.037,191.938,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 2,Bottom,Location,Right,STATE,10.345,207.29,196.945,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 2,Food Hopper,Location,,STATE,10.345,207.291,196.946,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Bottom,Location,Left,STATE,202.785,208.794,6.009,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 2,Bottom,Location,Left,STATE,207.291,256.09,48.799,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Bottom,Location,Right,STATE,208.795,229.811,21.016,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Food Hopper,Location,,STATE,208.795,210.794,1.999,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Food Hopper,Location,,STATE,228.564,229.812,1.248,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Bottom,Location,Left,STATE,229.812,302.638,72.826,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 2,Bottom,Location,Right,STATE,256.091,281.113,25.022,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 2,Food Hopper,Location,,STATE,256.091,260.095,4.004,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 2,Food Hopper,Location,,STATE,267.601,281.114,13.513,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 2,Bottom,Location,Left,STATE,281.114,326.659,45.545,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Bottom,Location,Right,STATE,302.639,319.907,17.268,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Bottom,Location,Left,STATE,319.908,334.663,14.755,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 2,Bottom,Location,Right,STATE,326.66,336.421,9.761,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Bottom,Location,Right,STATE,334.664,358.948,24.284,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 2,Bottom,Location,Left,STATE,336.422,348.181,11.759,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Cup,Location,,STATE,342.426,347.426,5,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 2,Bottom,Location,Right,STATE,348.182,366.453,18.271,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Food Hopper,Location,,STATE,349.934,350.944,1.01,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Bottom,Location,Left,STATE,358.949,415.749,56.8,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Food Hopper,Location,,STATE,358.949,359.698,0.749,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 2,Bottom,Location,Left,STATE,366.454,372.207,5.753,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 2,Bottom,Location,Right,STATE,372.208,388.22,16.012,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 2,Food Hopper,Location,,STATE,372.208,373.958,1.75,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 2,Food Hopper,Location,,STATE,381.967,388.221,6.254,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 2,Bottom,Location,Left,STATE,388.221,409.495,21.274,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 2,Bottom,Location,Right,STATE,409.496,424.507,15.011,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Bottom,Location,Right,STATE,415.75,423.257,7.507,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Top,Location,Right,STATE,423.258,424.514,1.256,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 2,Bottom,Location,Left,STATE,424.508,600.914,176.406,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Top,Location,Left,STATE,424.515,425.013,0.498,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Top,Location,Right,STATE,425.014,458.297,33.283,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Shelter,Location,On,STATE,425.014,458.298,33.284,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Top,Location,Left,STATE,458.298,574.408,116.11,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Top,Location,Right,STATE,574.409,600.909,26.5,,
990342,23-Jan,2,1,2/12/2020 17:20,,E:/B2_W1_Live/990342_01-23_02.MP4,621.62,59.94,Mouse 1,Shelter,Location,On,STATE,574.409,600.909,26.5,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 1,Bottom,Location,Right,STATE,10.091,47.377,37.286,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 1,Food Hopper,Location,,STATE,10.091,47.378,37.287,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Bottom,Location,Right,STATE,10.347,42.374,32.027,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Food Hopper,Location,,STATE,10.347,42.375,32.028,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Bottom,Location,Left,STATE,42.375,77.661,35.286,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 1,Bottom,Location,Left,STATE,47.378,49.633,2.255,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 1,Bottom,Location,Right,STATE,49.634,54.888,5.254,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 1,Bottom,Location,Left,STATE,54.889,56.634,1.745,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 1,Bottom,Location,Right,STATE,56.635,63.134,6.499,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 1,Bottom,Location,Left,STATE,63.135,74.16,11.025,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 1,Bottom,Location,Right,STATE,74.161,77.157,2.996,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 1,Bottom,Location,Left,STATE,77.158,84.914,7.756,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Bottom,Location,Right,STATE,77.662,94.409,16.747,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Food Hopper,Location,,STATE,77.662,79.16,1.498,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 1,Bottom,Location,Right,STATE,84.915,92.913,7.998,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 1,Food Hopper,Location,,STATE,84.915,90.666,5.751,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 1,Top,Location,Right,STATE,92.914,107.912,14.998,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Bottom,Location,Left,STATE,94.41,117.661,23.251,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 1,Shelter,Location,In,STATE,97.411,107.664,10.253,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Cup,Location,,STATE,102.411,105.911,3.5,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 1,Top,Location,Left,STATE,107.913,435.274,327.361,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Bottom,Location,Right,STATE,117.662,125.662,8,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Food Hopper,Location,,STATE,117.662,121.913,4.251,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Top,Location,Right,STATE,125.663,126.915,1.252,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Top,Location,Left,STATE,126.916,150.742,23.826,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Top,Location,Right,STATE,150.743,207.528,56.785,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Shelter,Location,In,STATE,154.992,157.984,2.992,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Shelter,Location,On,STATE,157.985,197.778,39.793,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Bottom,Location,Right,STATE,207.529,266.599,59.07,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Cup,Location,,STATE,210.032,218.04,8.008,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Bottom,Location,Left,STATE,266.6,300.634,34.034,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Bottom,Location,Right,STATE,300.635,308.884,8.249,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Food Hopper,Location,,STATE,300.635,301.633,0.998,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Food Hopper,Location,,STATE,306.637,308.885,2.248,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Bottom,Location,Left,STATE,308.885,322.136,13.251,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Bottom,Location,Right,STATE,322.137,330.141,8.004,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Cup,Location,,STATE,324.888,327.138,2.25,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Top,Location,Right,STATE,330.142,331.14,0.998,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Top,Location,Left,STATE,331.141,348.689,17.548,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Top,Location,Right,STATE,348.69,357.181,8.491,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Shelter,Location,In,STATE,348.94,352.435,3.495,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Top,Location,Left,STATE,357.182,373.438,16.256,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Bottom,Location,Left,STATE,373.439,546.387,172.948,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 1,Top,Location,Right,STATE,435.275,600.185,164.91,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 1,Shelter,Location,On,STATE,435.275,600.185,164.91,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Bottom,Location,Right,STATE,546.388,561.15,14.762,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Food Hopper,Location,,STATE,547.881,557.647,9.766,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Top,Location,Right,STATE,561.151,562.894,1.743,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Top,Location,Left,STATE,562.895,563.65,0.755,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Top,Location,Right,STATE,563.651,600.185,36.534,,
990342,28-Jan,1,2,3/1/2020 10:45,,E:/B2_W2_Live/990342_01-28_01.MP4,608.47,59.94,Mouse 2,Shelter,Location,On,STATE,563.651,600.185,36.534,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 1,Top,Location,Right,STATE,10.112,75.17,65.058,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 1,Shelter,Location,In,STATE,10.112,61.905,51.793,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 2,Top,Location,Right,STATE,10.597,19.346,8.749,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 2,Shelter,Location,In,STATE,10.597,19.098,8.501,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 2,Top,Location,Left,STATE,19.347,22.848,3.501,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 2,Top,Location,Right,STATE,22.849,32.12,9.271,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 2,Bottom,Location,Right,STATE,32.121,57.652,25.531,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 2,Bottom,Location,Left,STATE,57.653,96.684,39.031,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 1,Bottom,Location,Right,STATE,75.171,79.922,4.751,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 1,Bottom,Location,Left,STATE,79.923,110.953,31.03,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 2,Bottom,Location,Right,STATE,96.685,101.443,4.758,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 2,Top,Location,Right,STATE,101.444,134.725,33.281,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 2,Shelter,Location,In,STATE,105.447,116.209,10.762,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 1,Bottom,Location,Right,STATE,110.954,120.704,9.75,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 1,Top,Location,Right,STATE,120.705,122.45,1.745,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 1,Top,Location,Left,STATE,122.451,127.467,5.016,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 1,Top,Location,Right,STATE,127.468,165.012,37.544,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 1,Shelter,Location,On,STATE,127.468,165.013,37.545,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 2,Bottom,Location,Right,STATE,134.726,136.222,1.496,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 2,Bottom,Location,Left,STATE,136.223,147.987,11.764,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 2,Bottom,Location,Right,STATE,147.988,157.746,9.758,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 2,Food Hopper,Location,,STATE,147.988,151.991,4.003,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 2,Top,Location,Right,STATE,157.747,600.189,442.442,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 2,Shelter,Location,In,STATE,159.251,237.081,77.83,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 1,Top,Location,Left,STATE,165.013,173.755,8.742,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 1,Top,Location,Right,STATE,173.756,600.684,426.928,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 1,Shelter,Location,In,STATE,173.756,219.81,46.054,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 2,Shelter,Location,In,STATE,242.331,600.189,357.858,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 1,Shelter,Location,In,STATE,267.109,600.684,333.575,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 1,Inactive,Other,,STATE,302.019,600.684,298.665,,
990342,28-Jan,2,2,3/1/2020 11:53,,E:/B2_W2_Live/990342_01-28_02.MP4,613.25,59.94,Mouse 2,Inactive,Other,,STATE,308.903,600.189,291.286,,
990342,29-Jan,1,2,3/9/2020 13:47,,E:/B2_W2_Live/990342_01-29_01.MP4,619.65,59.94,Mouse 1,Top,Location,Right,STATE,10.099,279.592,269.493,,
990342,29-Jan,1,2,3/9/2020 13:47,,E:/B2_W2_Live/990342_01-29_01.MP4,619.65,59.94,Mouse 1,Shelter,Location,On,STATE,10.099,279.593,269.494,,
990342,29-Jan,1,2,3/9/2020 13:47,,E:/B2_W2_Live/990342_01-29_01.MP4,619.65,59.94,Mouse 2,Bottom,Location,Left,STATE,10.453,168.109,157.656,,
990342,29-Jan,1,2,3/9/2020 13:47,,E:/B2_W2_Live/990342_01-29_01.MP4,619.65,59.94,Mouse 1,Inactive,Other,,STATE,25.109,68.153,43.044,,
990342,29-Jan,1,2,3/9/2020 13:47,,E:/B2_W2_Live/990342_01-29_01.MP4,619.65,59.94,Mouse 2,Inactive,Other,,STATE,25.218,138.08,112.862,,
990342,29-Jan,1,2,3/9/2020 13:47,,E:/B2_W2_Live/990342_01-29_01.MP4,619.65,59.94,Mouse 1,Inactive,Other,,STATE,115.078,270.484,155.406,,
990342,29-Jan,1,2,3/9/2020 13:47,,E:/B2_W2_Live/990342_01-29_01.MP4,619.65,59.94,Mouse 2,Bottom,Location,Right,STATE,168.11,168.611,0.501,,
990342,29-Jan,1,2,3/9/2020 13:47,,E:/B2_W2_Live/990342_01-29_01.MP4,619.65,59.94,Mouse 2,Top,Location,Right,STATE,168.612,221.664,53.052,,
990342,29-Jan,1,2,3/9/2020 13:47,,E:/B2_W2_Live/990342_01-29_01.MP4,619.65,59.94,Mouse 2,Shelter,Location,In,STATE,172.612,220.916,48.304,,
990342,29-Jan,1,2,3/9/2020 13:47,,E:/B2_W2_Live/990342_01-29_01.MP4,619.65,59.94,Mouse 2,Top,Location,Left,STATE,221.665,304.496,82.831,,
990342,29-Jan,1,2,3/9/2020 13:47,,E:/B2_W2_Live/990342_01-29_01.MP4,619.65,59.94,Mouse 1,Top,Location,Left,STATE,279.593,300.092,20.499,,
990342,29-Jan,1,2,3/9/2020 13:47,,E:/B2_W2_Live/990342_01-29_01.MP4,619.65,59.94,Mouse 1,Top,Location,Right,STATE,300.093,351.915,51.822,,
990342,29-Jan,1,2,3/9/2020 13:47,,E:/B2_W2_Live/990342_01-29_01.MP4,619.65,59.94,Mouse 1,Shelter,Location,In,STATE,300.841,351.665,50.824,,
990342,29-Jan,1,2,3/9/2020 13:47,,E:/B2_W2_Live/990342_01-29_01.MP4,619.65,59.94,Mouse 2,Top,Location,Right,STATE,304.497,600.793,296.296,,
990342,29-Jan,1,2,3/9/2020 13:47,,E:/B2_W2_Live/990342_01-29_01.MP4,619.65,59.94,Mouse 2,Shelter,Location,In,STATE,305.749,600.793,295.044,,
